Time,
2010-01-28 00:00:00 UTC,8.138323917137477
2010-01-29 00:00:00 UTC,7.31082910321489
2010-01-30 00:00:00 UTC,6.831904761904762
2010-01-31 00:00:00 UTC,8.734343434343435
2010-02-01 00:00:00 UTC,7.787047101449275
2010-02-02 00:00:00 UTC,9.891149425287356
2010-02-03 00:00:00 UTC,5.391358024691358
2010-02-04 00:00:00 UTC,6.291630276564774
2010-02-05 00:00:00 UTC,6.417937219730942
2010-02-06 00:00:00 UTC,7.5171875
2010-02-07 00:00:00 UTC,6.572273425499232
2010-02-08 00:00:00 UTC,7.286416666666667
2010-02-09 00:00:00 UTC,6.970048309178744
2010-02-10 00:00:00 UTC,8.551984126984127
2010-02-11 00:00:00 UTC,8.52662721893491
2010-02-12 00:00:00 UTC,7.795628415300547
2010-02-13 00:00:00 UTC,6.20926724137931
2010-02-14 00:00:00 UTC,6.965464743589743
2010-02-15 00:00:00 UTC,8.197443181818182
2010-02-16 00:00:00 UTC,7.406153846153846
2010-02-17 00:00:00 UTC,5.997140864714087
2010-02-18 00:00:00 UTC,6.906810897435897
2010-02-19 00:00:00 UTC,7.526302083333333
2010-02-20 00:00:00 UTC,6.906650641025641
2010-02-21 00:00:00 UTC,6.488340807174888
2010-02-22 00:00:00 UTC,5.509871794871795
2010-02-23 00:00:00 UTC,5.792866666666667
2010-02-24 00:00:00 UTC,8.425341130604288
2010-02-25 00:00:00 UTC,9.338311688311688
2010-02-26 00:00:00 UTC,8.348837209302326
2010-02-27 00:00:00 UTC,8.29079457364341
2010-02-28 00:00:00 UTC,9.231410256410257
2010-03-01 00:00:00 UTC,7.472735042735042
2010-03-02 00:00:00 UTC,7.656737588652482
2010-03-03 00:00:00 UTC,9.481359649122806
2010-03-04 00:00:00 UTC,7.743963963963964
2010-03-05 00:00:00 UTC,8.346003898635477
2010-03-06 00:00:00 UTC,8.237664783427496
2010-03-07 00:00:00 UTC,8.02243947858473
2010-03-08 00:00:00 UTC,11.5208
2010-03-09 00:00:00 UTC,9.890639269406392
2010-03-10 00:00:00 UTC,8.860493827160493
2010-03-11 00:00:00 UTC,10.891478696741855
2010-03-12 00:00:00 UTC,11.871212121212121
2010-03-13 00:00:00 UTC,9.412200435729847
2010-03-14 00:00:00 UTC,11.502933333333333
2010-03-15 00:00:00 UTC,10.614074074074074
2010-03-16 00:00:00 UTC,11.52936507936508
2010-03-17 00:00:00 UTC,10.562867647058823
2010-03-18 00:00:00 UTC,10.243571428571428
2010-03-19 00:00:00 UTC,9.465141612200435
2010-03-20 00:00:00 UTC,7.47734375
2010-03-21 00:00:00 UTC,7.840072859744991
2010-03-22 00:00:00 UTC,8.101862197392924
2010-03-23 00:00:00 UTC,6.92914653784219
2010-03-24 00:00:00 UTC,8.416764132553606
2010-03-25 00:00:00 UTC,7.728877005347593
2010-03-26 00:00:00 UTC,7.312605752961083
